order_id,order_date,country,region,customer,product,crop,quantity,unit_price_eur,revenue_eur,sales_channel,currency,fx_rate_used,unit_price_local,revenue_local
100140,2024-06-01,Turchia,Medio Oriente,TerraAgri SA,AltaResa,Mais,5.0,44235.14,221175.7,Vendita diretta,TRY,35.807901,1583967.51,7919837.57
100845,2025-07-26,Brasile,Sud America,CampoGrain Kft.,AltaResa,Mais,5.0,46701.52,233507.6,Dealer,BRL,5.22816,244163.02,1220815.09
100946,2021-02-04,Ungheria,Est Europa,FarmTerra SA,SolePieno,Girasole,2.0,25693.45,51386.9,Dealer,HUF,386.316248,9925797.2,19851594.4
100225,02-11-2025,Russia,Est Europa,GrainAgro Srl,GranCampo,Mais,4.0,40703.84,162815.36,Vendita diretta,RUB,92.161579,3751330.17,15005320.66
100618,2022-11-14,Brasile,Sud America,GrainAgro Ltd,AltaResa,Mais,3.0,37509.97,112529.91,Dealer,BRL,5.102435,191392.18,574176.55
100275,2025-07-10,Brasile,Sud America,GrainAgro Ltd,SolePieno,Girasole,4.0,24234.1,96936.4,Vendita diretta,BRL,5.497748,133232.97,532931.9
100324,2025-05-24,Bulgaria,Est Europa,TerraAgro Ltd,AltaResa,Mais,3.0,41973.19,125919.57,Dealer,BGN,2.153246,90378.6,271135.81
100351,2025-08-28,USA,Nord America,FarmCereal SRL,FienoFacile,Foraggio,3.0,34158.69,102476.07,Vendita diretta,USD,1.157729,39546.51,118639.52
100722,2025-09-13,Russia,Est Europa,GrainAgro Srl,TaglioFlex,Cereali (grano/orzo),3.0,30419.06,91257.18,Dealer,RUB,100.360304,3052866.11,9158598.33
100482,2025-05-07,Turchia,Medio Oriente,TerraCampo SA,SolePieno,Girasole,3.0,23772.77,71318.31,Dealer,TRY,36.404993,865447.53,2596342.58
100412,2021-01-13,Kazakhstan,Asia Centrale,CerealAgro S.L.,TaglioFlex,Cereali (grano/orzo),5.0,28648.15,143240.75,Dealer,KZT,505.288609,14475583.86,72377919.32
101115,2025-01-02,Australia,Oceania,FarmTerra LLC,PrimaRaccolta,Mais,2.0,21625.22,43250.44,Dealer,AUD,1.655192,35793.89,71587.78
100567,2023-12-23,Bulgaria,Est Europa,CampoFarm LLC,SolePieno,Girasole,5.0,24836.21,124181.05,Dealer,BGN,1.858149,46149.38,230746.89
101093,2021-11-23,Australia,Oceania,FarmCereal SC,AltaResa,Mais,5.0,45527.63,227638.15,Dealer,AUD,1.644128,74853.25,374266.26
100353,2025-11-19,Spagna,Sud Europa,HarvestCampo S.L.,FienoFacile,Foraggio,2.0,30543.5,61087.0,Dealer,EUR,1.0,30543.5,61087.0
101167,2024-12-10,Germania,Centro Europa,FarmCampo SA,TaglioFlex,Cereali (grano/orzo),2.0,27867.51,55735.02,Dealer,EUR,1.0,27867.51,55735.02
100056,2024-03-05,Kazakhstan,Asia Centrale,CerealAgro S.L.,FienoFacile,Foraggio,1.0,29142.63,29142.63,Dealer,KZT,524.441444,15283602.96,15283602.96
100847,2024-07-16,Messico,Nord America,CerealCereal LLC,SolePieno,Girasole,1.0,24010.44,24010.44,Vendita diretta,MXN,17.785408,427035.47,427035.47
100553,2024-06-13,Spagna,Sud Europa,TerraAgri GmbH,GranCampo,Mais,3.0,38530.03,115590.09,Vendita diretta,EUR,1.0,38530.03,115590.09
100645,2023-03-16,Canada,Nord America,,TaglioFlex,Cereali (grano/orzo),4.0,28001.35,112005.4,Dealer,CAD,1.438316,40274.79,161099.16
100530,19-Apr-2024,Messico,Nord America,CerealTerra Kft.,SolePieno,Girasole,2.0,22596.96,45193.92,Dealer,MXN,20.046259,452984.51,905969.03
100580,2025-09-08,Brasile,Sud America,CampoGrain Kft.,FienoFacile,Foraggio,3.0,30661.7,91985.1,Dealer,BRL,5.28157,161941.91,485825.74
100543,2024-05-22,Serbia,Est Europa,FarmCampo Srl,FienoFacile,Foraggio,2.0,35556.4,71112.8,Dealer,RSD,115.84392,4118992.76,8237985.51
100661,03-12-2022,Bulgaria,Est Europa,HarvestGrain GmbH,GranCampo,Mais,5.0,42688.46,213442.3,Dealer,BGN,2.026952,86527.46,432637.3
100322,2023-05-08,Francia,Sud Europa,AgriFarm Kft.,GranCampo,Mais,7.0,38028.48,266199.36,Dealer,EUR,1.0,38028.48,266199.36
100821,2024-11-13,Russia,Est Europa,GrainAgro Srl,TaglioFlex,Cereali (grano/orzo),5.0,26551.41,132757.05,Dealer,RUB,95.354259,2531790.03,12658950.13
100711,2024-04-14,Australia,Oceania,FarmCereal SC,PrimaRaccolta,Mais,2.0,19389.76,38779.52,Dealer,AUD,1.649455,31982.54,63965.07
100948,2025-03-18,Kazakhstan,Asia Centrale,HarvestCereal LLC,PrimaRaccolta,Mais,2.0,21790.32,43580.64,Dealer,KZT,488.221176,10638495.66,21276991.31
100382,2025-10-23,Kazakhstan,Asia Centrale,CerealAgro S.L.,TaglioFlex,Cereali (grano/orzo),4.0,28182.95,112731.8,Dealer,KZT,458.921043,12933748.81,51734995.24
100040,2022-09-22,Brasile,Sud America,HarvestFarm Kft.,TaglioFlex,Cereali (grano/orzo),6.0,29792.15,178752.9,Dealer,BRL,5.448878,162333.79,974002.74
100031,2021-12-09,Argentina,Sud America,AgroCampo Srl,PrimaRaccolta,Mais,3.0,20948.97,62846.91,Dealer,ARS,1000.915522,20968149.24,62904447.73
100243,2024-05-03,POLONIA,Centro Europa,AgroTerra SC,AltaResa,Mais,3.0,40688.22,122064.66,Vendita diretta,PLN,3.974999,161735.63,485206.9
100858,05-20-2022,Ungheria,Est Europa,FarmAgro Srl,SolePieno,Girasole,4.0,25572.83,102291.32,Vendita diretta,HUF,397.920003,10175940.59,40703762.36
100137,28-Jul-2022,Spagna,Sud Europa,HarvestCampo S.L.,GranCampo,Mais,2.0,46002.28,92004.56,Dealer,EUR,1.0,46002.28,92004.56
100311,2023-01-27,Ucraina,Est Europa,CerealFarm Kft.,FienoFacile,Foraggio,5.0,28375.08,141875.4,Dealer,UAH,43.165866,1224834.9,6124174.51
101063,12-Feb-2023,Russia,Est Europa,AgroCereal GmbH,TaglioFlex,Cereali (grano/orzo),2.0,29427.63,58855.26,Dealer,RUB,99.037171,2914429.22,5828858.45
101228,12-Jun-2024,Messico,Nord America,CerealCereal LLC,PrimaRaccolta,Mais,1.0,19780.62,19780.62,Dealer,MXN,18.610702,368131.22,368131.22
101173,2021-02-28,Francia,Sud Europa,FarmFarm Kft.,SolePieno,Girasole,4.0,26308.18,105232.72,Vendita diretta,EUR,1.0,26308.18,105232.72
101125,2024-06-16,Turchia,Medio Oriente,HarvestAgro Sp. z o.o.,FienoFacile,Foraggio,5.0,29288.58,146442.9,Vendita diretta,TRY,33.885408,992455.48,4962277.42
100243,2024-05-03,Polonia,Centro Europa,AgroTerra SC,AltaResa,Mais,3.0,40688.22,122064.66,Vendita diretta,PLN,3.974999,161735.63,485206.9
100463,2022-04-15,Germania,Centro Europa,AgroHarvest SA,SolePieno,Girasole,4.0,22646.14,90584.56,Dealer,EUR,1.0,22646.14,90584.56
100004,2021-03-15,Bulgaria,Est Europa,HarvestGrain GmbH,TaglioFlex,Cereali (grano/orzo),3.0,25721.14,77163.42,Dealer,BGN,1.880594,48371.02,145113.06
100112,2024-05-28,Ucraina,Est Europa,CerealFarm Kft.,SolePieno,Girasole,3.0,24677.24,74031.72,Dealer,UAH,43.630549,1076681.53,3230044.59
100674,2022-05-26,Francia,Sud Europa,AgriFarm Kft.,FienoFacile,Foraggio,-3.0,29741.09,89223.27,Dealer,EUR,1.0,29741.09,89223.27
101100,2022-06-21,Italia,Sud Europa,,AltaResa,Mais,3.0,40322.32,120966.96,Dealer,EUR,1.0,40322.32,120966.96
100701,2024-11-11,Spagna,Sud Europa,TerraAgri GmbH,SolePieno,Girasole,2.0,23287.28,46574.56,Dealer,EUR,1.0,23287.28,46574.56
100925,2022-12-09,Sud Africa,Africa,AgriCampo SA,GranCampo,Mais,3.0,42286.32,126858.96,Dealer,ZAR,20.069777,848677.01,2546031.04
100837,2025-01-09,Australia,Oceania,FarmCereal SC,SolePieno,Girasole,1.0,22129.29,22129.29,Dealer,AUD,1.745415,38624.79,38624.79
100377,16/01/2025,USA,Nord America,AgroCampo S.L.,TaglioFlex,Cereali (grano/orzo),3.0,31127.83,93383.49,Dealer,USD,1.146668,35693.29,107079.86
100544,2022-10-10,Ungheria,Est Europa,FarmAgro Srl,FienoFacile,Foraggio,1.0,29355.16,29355.16,Dealer,HUF,370.251674,10868797.13,10868797.13
100439,2021-06-10,Kazakhstan,Asia Centrale,CerealAgro S.L.,SolePieno,Girasole,6.0,19963.37,119780.22,Dealer,KZT,477.973823,9541968.28,57251809.67
100315,05/01/2025,Kazakhstan,Asia Centrale,CerealAgro S.L.,TaglioFlex,Cereali (grano/orzo),3.0,27640.52,82921.56,Vendita diretta,KZT,494.977501,13681435.52,41044306.55
101033,26/04/2021,USA,Nord America,FarmCereal SRL,AltaResa,Mais,4.0,44068.08,176272.32,Dealer,USD,1.052783,46394.13,185576.5
100320,2024-06-20,Spagna,Sud Europa,HarvestCampo S.L.,AltaResa,Mais,4.0,42738.84,170955.36,Dealer,EUR,1.0,42738.84,170955.36
101040,2021-06-06,Sud Africa,Africa,AgriCampo SA,GranCampo,Mais,,39856.26,119568.78,Vendita diretta,ZAR,20.639566,822615.91,2467847.73
100967,2024-09-14,Polonia,Centro Europa,CampoTerra Srl,AltaResa,Mais,2.0,41064.38,82128.76,Dealer,PLN,4.574949,187867.44,375734.89
100006,2022-11-13,Romania,Est Europa,,TaglioFlex,Cereali (grano/orzo),2.0,27065.38,54130.76,Vendita diretta,RON,4.861777,131585.84,263171.68
100101,2023-09-22,Russia,Est Europa,AgroCereal GmbH,TaglioFlex,Cereali (grano/orzo),3.0,24202.22,72606.66,Vendita diretta,RUB,103.30718,2500263.1,7500789.29
100714,2022-10-05,Argentina,Sud America,AgroCampo Srl,TaglioFlex,Cereali (grano/orzo),5.0,25374.01,126870.05,Dealer,ARS,1088.806759,27627393.59,138136967.95
100571,2021-05-27,Ucraina,Est Europa,CerealFarm Kft.,PrimaRaccolta,Mais,2.0,18768.73,37537.46,Vendita diretta,UAH,42.38591,795529.7,1591059.4
100549,2021-04-28,Kazakhstan,Asia Centrale,,SolePieno,Girasole,-1.0,23316.18,23316.18,Dealer,KZT,493.177314,11499011.03,11499011.03
100947,2022-01-14,Australia,Oceania,GrainFarm LLC,GranCampo,Mais,3.0,37389.07,112167.21,Vendita diretta,AUD,1.689558,63171.0,189513.01
100913,2024-10-25,Polonia,Centro Europa,GrainAgro Sp. z o.o.,TaglioFlex,Cereali (grano/orzo),3.0,25544.43,76633.29,Dealer,PLN,4.383954,111985.61,335956.82
100712,15-Sep-2023,Turchia,Medio Oriente,HarvestGrain Kft.,PrimaRaccolta,Mais,4.0,24051.19,96204.76,Dealer,TRY,34.478819,829256.63,3317026.51
100404,2022-07-10,USA,Nord America,FarmCereal SRL,AltaResa,Mais,5.0,42589.92,212949.6,Dealer,USD,1.082931,46121.94,230609.72
101171,2025-12-20,Argentina,Sud America,AgroCampo Srl,PrimaRaccolta,Mais,3.0,20274.72,60824.16,Dealer,ARS,1021.38203,20708234.67,62124704.01
100228,2025-05-16,Russia,Est Europa,AgroCereal GmbH,PrimaRaccolta,Mais,5.0,21258.05,106290.25,Dealer,RUB,99.601368,2117330.86,10586654.31
100431,2025-05-07,Ucraina,Est Europa,HarvestCampo Ltd,GranCampo,Mais,3.0,43110.1,129330.3,Dealer,UAH,44.263004,1908182.53,5724547.59
100590,2025-08-16,Russia,Est Europa,AgroCereal GmbH,SolePieno,Girasole,3.0,21418.64,64255.92,Dealer,RUB,100.161787,2145329.26,6435987.77
100716,2025-05-02,Ucraina,Est Europa,TerraHarvest SC,PrimaRaccolta,Mais,2.0,18229.36,36458.72,Dealer,UAH,43.39442,791052.5,1582105.01
100667,2024-02-20,Messico,Nord America,CerealCereal LLC,TaglioFlex,Cereali (grano/orzo),4.0,27987.34,111949.36,Dealer,MXN,19.107055,534755.64,2139022.58
100067,2024-04-22,Sud Africa,Africa,AgriCampo SA,AltaResa,Mais,1.0,32470.67,32470.67,Dealer,ZAR,19.660002,638373.44,638373.44
101104,2024-04-12,Russia,Est Europa,GrainAgro Srl,PrimaRaccolta,Mais,3.0,20502.13,61506.39,Dealer,RUB,97.325194,1995373.78,5986121.34
100068,04-Sep-2024,Russia,Est Europa,,AltaResa,Mais,2.0,46799.29,93598.58,Vendita diretta,RUB,92.393846,4323966.39,8647932.79
100472,13/05/2021,USA,Nord America,AgroCampo S.L.,FienoFacile,Foraggio,4.0,29122.86,116491.44,Dealer,USD,1.072576,31236.48,124945.92
100212,2022-11-27,Bulgaria,Est Europa,CampoFarm LLC,TaglioFlex,Cereali (grano/orzo),3.0,28447.97,85343.91,Dealer,BGN,1.919425,54603.74,163811.23
100013,2022-04-22,Russia,Est Europa,AgroCereal GmbH,GranCampo,Mais,2.0,33748.61,67497.22,Dealer,RUB,95.346466,3217810.7,6435621.39
100923,03/01/2025,Bulgaria,Est Europa,TerraAgro Ltd,GranCampo,Mais,2.0,39523.47,79046.94,Vendita diretta,BGN,1.911837,75562.43,151124.86
100724,24/10/2023,Kazakhstan,Asia Centrale,CerealAgro S.L.,PrimaRaccolta,Mais,1.0,21378.9,21378.9,Dealer,KZT,456.158197,9752160.48,9752160.48
100300,2022-04-15,Serbia,Est Europa,FarmCampo Srl,AltaResa,Mais,4.0,38188.65,152754.6,Vendita diretta,RSD,120.496733,4601607.56,18406430.25
100809,2022-03-14,Serbia,Est Europa,FarmCampo Srl,TaglioFlex,Cereali (grano/orzo),2.0,25279.84,50559.68,Vendita diretta,RSD,109.103228,2758112.15,5516224.29
100853,09-16-2024,Romania,Est Europa,GrainCampo GmbH,PrimaRaccolta,Mais,4.0,21460.3,85841.2,Dealer,RON,4.864347,104390.35,417561.38
101144,2024-02-14,Francia,Sud Europa,FarmFarm Kft.,SolePieno,Girasole,3.0,,75370.95,Dealer,EUR,1.0,25123.65,75370.95
101143,2023-05-19,Ucraina,Est Europa,CerealFarm Kft.,GranCampo,Mais,4.0,39294.95,157179.8,Dealer,UAH,40.815602,1603847.04,6415388.16
100666,2023-01-03,Sud Africa,Africa,AgriFarm SA,FienoFacile,Foraggio,3.0,32366.08,97098.24,Dealer,ZAR,19.840461,642157.95,1926473.84
101210,2023-01-18,Ungheria,Est Europa,,FienoFacile,Foraggio,5.0,30293.16,151465.8,Dealer,HUF,406.700617,12320246.86,61601234.31
100443,2023-08-24,Polonia,Centro Europa,CampoTerra Srl,FienoFacile,Foraggio,1.0,31014.9,31014.9,Dealer,PLN,4.246816,131714.57,131714.57
101184,12-15-2024,Brasile,Sud America,FarmTerra Sp. z o.o.,SolePieno,Girasole,1.0,25481.95,25481.95,Vendita diretta,BRL,5.121239,130499.16,130499.16
100765,2025-05-23,Kazakhstan,Asia Centrale,,FienoFacile,Foraggio,2.0,31679.61,63359.22,Dealer,KZT,471.185466,14926971.8,29853943.6
101191,2021-03-15,Germania,Centro Europa,AgroHarvest SA,TaglioFlex,Cereali (grano/orzo),5.0,26886.41,134432.05,Vendita diretta,EUR,1.0,26886.41,134432.05
100813,2022-04-24,Germania,Centro Europa,FarmCampo SA,GranCampo,Mais,3.0,37745.91,113237.73,Dealer,EUR,1.0,37745.91,113237.73
100895,2023-04-27,Romania,Est Europa,CampoCampo Ltd,SolePieno,Girasole,1.0,24251.02,24251.02,Dealer,RON,4.912668,119137.21,119137.21
101103,2022-05-09,Russia,Est Europa,GrainAgro Srl,TaglioFlex,Cereali (grano/orzo),2.0,25234.35,50468.7,Dealer,RUB,105.136532,2653052.05,5306104.09
100274,2023-07-19,Kazakhstan,Asia Centrale,AgriTerra Kft.,SolePieno,Girasole,3.0,23780.06,71340.18,Dealer,KZT,460.128867,10941892.06,32825676.19
100465,2022-03-12,Russia,Est Europa,AgroCereal GmbH,GranCampo,Mais,4.0,38461.05,153844.2,Dealer,RUB,97.653617,3755860.65,15023442.58
100363,2024-03-15,Germania,Centro Europa,AgroHarvest SA,GranCampo,Mais,3.0,41724.92,125174.76,Dealer,EUR,1.0,41724.92,125174.76
100238,02-May-2025,Turchia,Medio Oriente,,PrimaRaccolta,Mais,2.0,19160.24,38320.48,Dealer,TRY,37.02127,709336.42,1418672.84
101168,2023-05-12,Francia,Sud Europa,FarmFarm Kft.,AltaResa,Mais,1.0,41893.19,41893.19,Dealer,EUR,1.0,41893.19,41893.19
100515,2021-10-03,Bulgaria,Est Europa,CampoFarm LLC,PrimaRaccolta,Mais,3.0,18757.78,56273.34,Dealer,BGN,1.871109,35097.85,105293.55
100003,2025-04-15,Germania,Centro Europa,FarmCampo SA,GranCampo,Mais,4.0,36960.13,147840.52,Dealer,EUR,1.0,36960.13,147840.52
100007,03-22-2025,Bulgaria,Est Europa,HarvestGrain GmbH,TaglioFlex,Cereali (grano/orzo),2.0,27713.53,55427.06,Dealer,BGN,1.91291,53013.49,106026.98
100371,2025-03-23,Australia,Oceania,FarmCereal SC,GranCampo,Mais,2.0,42655.99,85311.98,Dealer,AUD,1.760797,75108.54,150217.08
100312,2023-01-23,Sud Africa,Africa,AgriFarm SA,AltaResa,Mais,3.0,39998.19,119994.57,Dealer,ZAR,20.638876,825517.68,2476553.05
101095,2024-04-09,Serbia,Est Europa,FarmCampo Srl,TaglioFlex,Cereali (grano/orzo),4.0,26349.49,105397.96,Dealer,RSD,118.732592,3128543.25,12514172.98
100915,2024-02-13,Bulgaria,Est Europa,CampoFarm LLC,AltaResa,Mais,3.0,42047.97,126143.91,Dealer,BGN,1.892851,79590.54,238771.63
101161,21-Feb-2025,USA,Nord America,CampoGrain Srl,TaglioFlex,Cereali (grano/orzo),3.0,24710.39,74131.17,Dealer,USD,1.109617,27419.07,82257.21
100683,2022-04-04,Germania,Centro Europa,FarmCampo SA,FienoFacile,Foraggio,4.0,30837.81,123351.24,Dealer,EUR,1.0,30837.81,123351.24
100970,2022-07-08,Bulgaria,Est Europa,CampoFarm LLC,AltaResa,Mais,3.0,41910.62,125731.86,Dealer,BGN,2.033103,85208.61,255625.82
100216,2024-09-15,Messico,Nord America,CerealCereal LLC,FienoFacile,Foraggio,3.0,30213.3,90639.9,Vendita diretta,MXN,18.932012,571998.56,1715995.67
100965,2022-05-15,Canada,Nord America,AgriFarm SC,GranCampo,Mais,2.0,,75854.2,Dealer,CAD,1.466407,55616.56,111233.13
100028,2024-08-12,Serbia,Est Europa,FarmCampo Srl,GranCampo,Mais,3.0,38299.37,114898.11,Vendita diretta,RSD,111.980551,4288784.56,12866353.67
101230,2022-02-24,Kazakhstan,Asia Centrale,CerealAgro S.L.,FienoFacile,Foraggio,3.0,31924.64,95773.92,Vendita diretta,KZT,489.206545,15617742.83,46853228.5
100971,11-01-2025,Serbia,Est Europa,FarmAgri SRL,SolePieno,Girasole,3.0,23302.63,69907.89,Vendita diretta,RSD,123.411804,2875819.61,8627458.82
101094,2023-06-26,Kazakhstan,Asia Centrale,CerealAgro S.L.,PrimaRaccolta,Mais,4.0,20554.08,82216.32,Dealer,KZT,445.035147,9147288.01,36589152.06
101030,08-Jul-2021,Ucraina,Est Europa,CerealFarm Kft.,AltaResa,Mais,2.0,45542.98,91085.96,Vendita diretta,UAH,42.025601,1913971.11,3827942.21
100546,2023-04-14,Serbia,Est Europa,FarmCampo Srl,PrimaRaccolta,Mais,6.0,19993.59,119961.54,Dealer,RSD,120.700128,2413228.87,14479373.23
100931,2023-06-25,Spagna,Sud Europa,TerraAgri GmbH,AltaResa,Mais,3.0,42939.4,128818.2,Dealer,EUR,1.0,42939.4,128818.2
100827,2024-07-03,Brasile,Sud America,HarvestFarm Kft.,GranCampo,Mais,2.0,42274.08,84548.16,Dealer,BRL,5.519713,233340.79,466681.58
100917,2024-04-13,USA,Nord America,CampoGrain Srl,AltaResa,Mais,1.0,43211.6,43211.6,Vendita diretta,USD,1.06282,45926.15,45926.15
100355,27/05/2025,Ucraina,Est Europa,TerraHarvest SC,GranCampo,Mais,4.0,38049.61,152198.44,Dealer,UAH,43.486038,1654626.79,6618507.15
101117,2024-04-22,Brasile,Sud America,CampoGrain Kft.,SolePieno,Girasole,4.0,26208.89,104835.56,Dealer,BRL,5.777692,151426.89,605707.58
101223,2021-04-09,USA,Nord America,FarmCereal SRL,FienoFacile,Foraggio,1.0,28775.91,28775.91,Dealer,USD,1.059236,30480.48,30480.48
100257,2024-06-21,USA,Nord America,CampoGrain Srl,SolePieno,Girasole,2.0,23461.82,46923.64,Dealer,USD,1.098324,25768.68,51537.36
100292,2021-07-06,Serbia,Est Europa,FarmAgri SRL,SolePieno,Girasole,3.0,24472.4,73417.2,Vendita diretta,RSD,116.115964,2841636.32,8524908.95
100026,2023-01-26,Ungheria,Est Europa,FarmTerra SA,TaglioFlex,Cereali (grano/orzo),2.0,28165.12,56330.24,Vendita diretta,HUF,402.156394,11326783.1,22653566.19
100337,03-18-2023,Serbia,Est Europa,FarmAgri SRL,FienoFacile,Foraggio,3.0,30312.87,90938.61,Dealer,RSD,114.301931,3464819.58,10394458.73
100187,2021-06-06,Romania,Est Europa,TerraAgro SC,GranCampo,Mais,3.0,39895.09,119685.27,Dealer,RON,4.825722,192522.61,577567.84
100048,2022-03-27,Messico,Nord America,CerealTerra Kft.,TaglioFlex,Cereali (grano/orzo),2.0,25849.97,51699.94,Dealer,MXN,17.70754,457739.38,915478.76
100319,2024-08-20,Germania,Centro Europa,FarmCampo SA,AltaResa,Mais,2.0,44081.78,88163.56,Dealer,EUR,1.0,44081.78,88163.56
100107,2024-01-03,Ucraina,Est Europa,CerealFarm Kft.,SolePieno,Girasole,3.0,26501.6,79504.8,Vendita diretta,UAH,44.509859,1179582.48,3538747.44
100950,06-Jul-2025,USA,Nord America,AgroCampo S.L.,GranCampo,Mais,3.0,40198.25,120594.75,Dealer,USD,0.998926,40155.08,120465.23
100056,2024-03-05,Kazakhstan,Asia Centrale,CerealAgro S.L.,FienoFacile,Foraggio,1.0,29142.63,29142.63,Dealer,KZT,524.441444,15283602.96,15283602.96
100862,2024-02-24,Brasile,Sud America,CampoGrain Kft.,GranCampo,Mais,2.0,42103.0,84206.0,Dealer,BRL,5.655434,238110.74,476221.48
100214,12/05/2021,Turchia,Medio Oriente,HarvestGrain Kft.,GranCampo,Mais,2.0,36961.84,73923.68,Dealer,TRY,34.226888,1265088.76,2530177.52
100121,2021-12-15,Spagna,Sud Europa,FarmGrain SC,TaglioFlex,Cereali (grano/orzo),1.0,27020.61,27020.61,Dealer,EUR,1.0,27020.61,27020.61
100632,2023-03-20,Brasile,Sud America,HarvestFarm Kft.,AltaResa,Mais,2.0,41450.89,82901.78,Dealer,BRL,5.266596,218305.09,436610.18
100533,01/06/2025,Romania,Est Europa,TerraAgro SC,PrimaRaccolta,Mais,3.0,17748.56,53245.68,Dealer,RON,5.274847,93620.94,280862.82
100586,2024-09-11,Canada,Nord America,AgriFarm SC,AltaResa,Mais,2.0,39289.73,78579.46,Vendita diretta,CAD,1.410967,55436.51,110873.02
100073,23-Apr-2025,Bulgaria,Est Europa,CampoFarm LLC,PrimaRaccolta,Mais,4.0,21104.33,84417.32,Dealer,BGN,1.921864,40559.65,162238.61
100411,19/05/2022,Serbia,Est Europa,FarmCampo Srl,FienoFacile,Foraggio,4.0,30420.8,121683.2,Dealer,RSD,113.23086,3444573.35,13778293.38
100768,2021-08-27,USA,Nord America,CampoGrain Srl,PrimaRaccolta,Mais,4.0,20310.36,81241.44,Dealer,USD,1.018304,20682.12,82728.48
100843,2022-03-04,Argentina,Sud America,FarmFarm Srl,AltaResa,Mais,6.0,38142.18,228853.08,Dealer,ARS,985.853581,37602604.74,225615628.44
100568,2022-05-23,Francia,Sud Europa,AgriFarm Kft.,SolePieno,Girasole,7.0,21946.68,153626.76,Dealer,EUR,1.0,21946.68,153626.76
100433,12-Oct-2021,Spagna,Sud Europa,TerraAgri GmbH,SolePieno,Girasole,5.0,24583.85,122919.25,Dealer,EUR,1.0,24583.85,122919.25
100561,2021-09-22,Australia,Oceania,FarmTerra LLC,AltaResa,Mais,3.0,46291.61,138874.83,Dealer,AUD,1.517849,70263.67,210791.02
101014,2024-04-10,Polonia,Centro Europa,AgroTerra SC,GranCampo,Mais,4.0,40776.67,163106.68,Dealer,PLN,4.063775,165707.21,662828.85
100885,2021-05-27,Australia,Oceania,,TaglioFlex,Cereali (grano/orzo),3.0,27639.99,82919.97,Dealer,AUD,1.642212,45390.72,136172.17
100621,20-Mar-2025,Turchia,,HarvestGrain Kft.,TaglioFlex,Cereali (grano/orzo),,25002.95,100011.8,Vendita diretta,TRY,35.352571,883918.57,3535674.26
100631,11-02-2025,Australia,Oceania,,AltaResa,Mais,3.0,38831.06,116493.18,Dealer,AUD,1.585096,61550.96,184652.87
100527,27/01/2022,Brasile,Sud America,FarmTerra Sp. z o.o.,SolePieno,Girasole,2.0,24837.01,49674.02,Vendita diretta,BRL,5.646272,140236.51,280473.03
101076,2024-12-09,Romania,Est Europa,TerraAgro SC,FienoFacile,Foraggio,4.0,32383.85,129535.4,Dealer,RON,5.05944,163844.15,655376.58
100326,2022-05-10,Russia,Est Europa,AgroCereal GmbH,FienoFacile,Foraggio,2.0,31138.79,62277.58,Dealer,RUB,99.99041,3113580.38,6227160.76
101138,2024-05-15,Germania,Centro Europa,AgroHarvest SA,PrimaRaccolta,Mais,1.0,18993.42,18993.42,Dealer,EUR,1.0,18993.42,18993.42
100483,08/01/2021,Ungheria,Est Europa,FarmAgro Sp. z o.o.,TaglioFlex,Cereali (grano/orzo),4.0,31267.35,125069.4,Dealer,HUF,391.185652,12231338.7,48925354.78
100317,15-Jul-2023,Serbia,Est Europa,FarmAgri SRL,AltaResa,Mais,4.0,43063.33,172253.32,Dealer,RSD,111.989618,4822645.88,19290583.51
100694,2021-05-18,Bulgaria,Est Europa,TerraAgro Ltd,GranCampo,Mais,1.0,36924.46,36924.46,Dealer,BGN,2.025004,74772.18,74772.18
100937,2025-03-02,Ucraina,Est Europa,TerraHarvest SC,FienoFacile,Foraggio,6.0,31931.67,191590.02,Dealer,UAH,43.65298,1393912.55,8363475.31
100466,01/08/2022,Ucraina,Est Europa,TerraHarvest SC,PrimaRaccolta,Mais,2.0,20456.08,40912.16,Vendita diretta,UAH,42.554871,870505.85,1741011.69
100600,05-May-2022,Russia,Est Europa,AgroCereal GmbH,PrimaRaccolta,Mais,3.0,23083.02,69249.06,Dealer,RUB,100.670851,2323787.27,6971361.8
100365,2021-05-24,Italia,Sud Europa,FarmFarm GmbH,PrimaRaccolta,Mais,2.0,19846.2,39692.4,Dealer,EUR,1.0,19846.2,39692.4
101090,2025-03-02,Canada,Nord America,AgroAgro LLC,TaglioFlex,Cereali (grano/orzo),2.0,26561.17,53122.34,Dealer,CAD,1.533171,40722.82,81445.63
100573,09-11-2022,Francia,Sud Europa,AgriFarm Kft.,AltaResa,Mais,3.0,35669.17,107007.51,Vendita diretta,EUR,1.0,35669.17,107007.51
100615,2022-04-02,Bulgaria,Est Europa,TerraAgro Ltd,AltaResa,Mais,,43572.25,130716.75,Vendita diretta,BGN,2.036504,88735.06,266205.18
100061,2022-11-27,Francia,Sud Europa,FarmFarm Kft.,AltaResa,Mais,2.0,44506.15,89012.3,Dealer,EUR,1.0,44506.15,89012.3
100434,25-Jun-2022,Sud Africa,Africa,AgriCampo SA,TaglioFlex,Cereali (grano/orzo),1.0,29739.75,29739.75,Vendita diretta,ZAR,21.299662,633446.62,633446.62
100812,2022-11-11,Polonia,Centro Europa,CampoTerra Srl,FienoFacile,Foraggio,5.0,36304.74,181523.7,Dealer,PLN,4.206727,152724.13,763620.65
